"______ may pass, but ______ will last forever.",2
______ will never be the same after ______.,2
"2 AM in the city that never sleeps. The door swings open and she walks in, legs up to here. Something in her eyes tells me she's looking for ______.",1
"Adventure. Romance. ______. From Paramount Pictures, ""______.""",2
"Alright, bros. Our frat house is condemned, and all the hot slampieces are over at Gamma Phi. The time has come to commence Operation ______.",1
"As king, how will I keep the peasants in line?",1
"Dammit, Gary.  You can't just solve every problem with ______.",1
"Dear Leader Kim Jong-un, our village praises your infinite wisdom with a humble offering of ______.",1
Do not fuck with me! I am literally ______ right now.,1
Every step towards ______ gets me a little bit closer to ______.,2
"Forget everything you know about ______, because now we've supercharged it with ______!",2
"Honey, I have a new role-play I want to try tonight! You can be ______, and I'll be ______.",2
How am I compensating for my tiny penis?,1
"I am become ______, destroyer of ______!",2
"I'm pretty sure I'm high right now, because I'm absolutely mesmerized by ______.",1
"I'm sorry, sir, but we don't allow ______ at the country club.",1
"If you can't handle ______, you'd better stay away from ______.",2
"In return for my soul, the Devil promised me ______, but all I got was ______.",2
"In the beginning, there was ______. And the Lord said, ""Let there be ______.""",2
"It lurks in the night. It hungers for flesh. This summer, no one is safe from ______.",1
"Man, this is bullshit. Fuck ______.",1
"Oprah's book of the month is ""______ For ______: A Story of Hope.""",2
She's up all night for good fun. I'm up all night for ______.,1
"The Japanese have developed a smaller, more efficient version of ______.",1
"This is the prime of my life. I'm young, hot, and full of ______.",1
"This year's hottest album is ""______"" by ______.",2
"We never did find ______, but along the way we sure learned a lot about ______.",2
Wes Anderson's new film tells the story of a precocious child coming to terms with ______.,1
What's fun until it gets weird?,1
"You guys, I saw this crazy movie last night. It opens on ______, and then there's some stuff about ______, and then it ends with ______.",3
"You've seen the bearded lady! You've seen the ring of fire! Now, ladies and gentlemen, feast your eyes upon ______!",1
