"_ is many things to many people, as you will see and learn.",1
_: Evidence that this is the darkest timeline.,1
_: It even makes its own gravy!,1
_: My body is ready.,1
_: The struggle is real.,1
_: Wake up sheeple!,1
"""_ Spice"" was one of the lesser-known Spice Girls.",1
"And behold, the fifth seal opened, and there was _ and with it came _.",2
"As a staunch libertarian, I believe the only role for government is _.",1
"Baby I'm _ on the streets, _ in the sheets.",2
"Code Three, request backup!<br><br>I'm surrounded by _!",1
Could a brother get _ up in this bitch?,1
Forget Fifty Shades of Grey...<br><br>Give me Fifty Shades of _!,1
"I never karaoke, because I always end up getting drunk and singing a song about _.",1
I'm constantly confusing _ and _.,2
"I'm finally writing that book, it's titled ""Zen and the Art of _.""",1
Instructions unclear: dick stuck in _.,1
It's all about _ - no _.,2
Let it go!<br>Let it go!<br><br>_ never bothered me anyway...,1
My therapist says I have an unhealthy attitude about _.,1
Next on Adult Swim™: The Adventures of _ and _.,2
"Thank you Alex, I'll take _ for 800.",1
Turn down for what?,1
What really brings out the child in me?,1
What would you do for a Klondike® Bar?,1
"Whatever else may change, one thing is certain: you can't unfuck _.",1
"When I was young, the only thing that kept me off the streets was _.",1
Why do I need feminism?,1
Why is Jon Stewart really retiring?,1
Why so salty?,1
"Yo bro, you tried _?<br><br>Shit's straight fire.",1
You kids with your fancy degrees...<br><br>They don't teach ya' nothin' 'bout _ in school.,1
