_. What's the worst that can happen?,1
Anyone who knows me knows that I love _.,1
"As a stripper, I have one rule: No _.",1
Disabled children. They never say no to _.,1
"Due to George R.R. Martin's persistent writer's block, HBO is now developing a new fantasy epic: Game of _.",1
FACT: _ causes _.,2
I feel the need. The need for _.,1
I like my _ how I like my _: _.,3
I miss the good old days when _ could be done without _.,2
I still can't get the taste of _ out of my mouth.,1
I'm never going to be rich and famous because I'm too busy _.,1
"In hindsight, it seems obvious that _ was never going to cure _.",2
Is it OK that I sometimes fantasize about _?,1
"Make _, not _.",2
My therapist has uncovered repressed memories of _ from my early childhood.,1
Please don’t get upset. I didn't mean for _ to scare you.,1
"Rape is never acceptable, especially when it involves _.",1
"Understand this young lady. If you dress like _, you're gonna find yourself _.",2
What makes little girls cry?,1
What's oozing down my leg?,1
Why do I bareback?,1
You know you're in love when _ makes you horny.,1
