_: Just sayin'.,1
_: not even once.,1
A wild _ appears!<br><br>You used _! It's super effective!,2
"According to a new UN treaty, _ now qualifies as a weapon of mass destruction.",1
"Ever since ""the incident,"" every time I close my eyes, I still see _.",1
"Gentleman, I'm sure you're wondering why I asked you here this evening.<br><br>It's a long story, but it all began with _.",1
How did I get this restraining order?,1
How did I hurt my back?,1
How did my grandparents make it through the Great Depression?,1
"I am become _, the destroyer of worlds.",1
I love the smell of _ in the morning.,1
"I was once sent to the HR department for an incident involving _, _, and (allegedly) _.",3
I'm gonna go build my own theme park! With _! And _!,2
"I'm so hungry, I could eat _.",1
"If you want a picture of the future, imagine a boot stamping on _--forever.",1
"In a move that has Hollywood insiders baffled, the producers of American Idol have decided to replace host Ryan Seacrest with _.",1
"In my opinion, _ is grounds for justifiable homicide.",1
"It took seven years in a remote Tibetan monastery, but I finally learned the art of _.",1
"Like Midas reborn, everything she touches turns to _.",1
Oh my God!<br>They killed _!<br>You bastards!,1
PornHub.com's single most popular video features _ and _.,2
"So then he says, ""If you want to make this relationship work, you need to give up _ and _.""<br><br>As.  If.",2
"Thanks to _, I now have a crippling fear of _.",2
The best part of waking up is _.,1
"The last three items on my ""bucket list"":",3
"Three bullet points from my OKCupid® profile: _, _, and, (most importantly) _.",3
"Tonight on ""My Super Sweet 16,"" Stephani's parents give her _.",1
"Tonight on ""Supernatural,"" Sam and Dean are forced to confront _ using only _.",2
What do we want?  _!<br><br>When do we want it?  Now!,1
What was one of the rejected flavors for Bertie Bott's Every Flavour Beans™?,1
"When I'm dating somebody, I can overlook _ and _, but _ is a deal-breaker.",3
Why won't they let me in Chuck E. Cheese's® anymore?,1
"William Shatner's shocking new autobiography is titled ""_: The Final Frontier.""",1
