_: it's magically delicious.,1
_?<br><br>That's what she said.,1
"""You have my sword.""<br><br>""And you have my bow.""<br><br>""And my _!""",1
"A new Russian dash-cam video shows _, right there in the middle of the street!",1
An ounce of _ is worth a pound of _.,2
Apple® has announced a new device that promises to revolutionize the way we think about _.,1
"Audiences at Sundance were traumatized by Lars von Trier's controversial new film, ""_.""",1
"Bentley's® latest ultra-high-end luxury sedan comes complete with _, _ and _.",3
"Dear Dan Savage, Please help.  I am unable to achieve orgasm without _.",1
"Dear, your father and I found _ and _ in your bedroom.<br><br>I'm shocked, and frankly just a little disappointed.",2
"Experts say that without careful management and conservation, _ will disappear within our lifetimes.",1
"From the people who brought you Sharktopus and Sharknado, Syfy's® next horror film combines sharks with _.",1
"Having abandoned his pleas for a return to the gold standard, Ron Paul is now promoting a _-based economy.",1
"Hey man, you gonna come check out my show tonight?  My new band is called ""_.""",1
"I don't care what people say, _ is not a crime.",1
"I got some strange looks in the checkout line when the cashier noticed _, _ and _ in my cart.",3
"I have to admit... it took me a while to agree to it, but incorporating _ into our wedding ceremony is a decision I will never regret.",1
I quit my job as a bartender the night some jackass left me _ as a tip.,1
I think I need to take Fluffums to puppy training: he has this terrible habit of _.,1
I wish it were something simple--like peanuts or shellfish--but my doctor tells me I'm actually allergic to _.,1
"If people wouldn't be so quick to judge, I would give _ to the person on my left in a heartbeat.",1
Michelle Obama outraged conservatives when she implied that _ maybe wasn't such a bad thing.,1
My tour of the White House radically escalated when Secret Service caught a glimpse of _ in my bag.,1
Netflix's® new original series is a sitcom based around _ and _.,2
"Now that he has retired, Pope Benedict can finally devote time to his true passion: _.",1
"Oh, so you think you're too good for us now, little ""Miss _!""",1
The NSA wants to talk to me about an email I sent containing these key phrases:,3
"WANTED: a clean, well-lit place for _.",1
What I gotta give my Boo to get outta the doghouse?,1
"When I've seriously fucked up and need to make amends, what can I give my significant other to show them I am truly remorseful?",2
"When you play the Game Of _, you win or you die.",1
Why won't anyone sit with me?,1
"Yea, though I walk through the valley of _, I will fear no _.",2
