______: Hours of fun. Easy to use. Perfect for ______!,2
"______. Awesome in theory, kind of a mess in practice.",1
A successful job interview begins with a firm handshake and ends with ______.,1
"After months of practice with ______, I think I’m finally ready for ______.",2
And what did you bring for show and tell?,1
"As part of his contract, Prince won’t perform without ______ in his dressing room.",1
"As part of his daily regimen, Anderson Cooper sets aside 15 minutes for ______.",1
"Call the law offices of Goldstein & Goldstein, because no one should have to tolerate ______ in the workplace.",1
During high school I never really fit in until I found ______ club.,1
Finally! A service that delivers ______ right to your door.,1
Having problems with ______? Try ______!,2
"Hey baby, come back to my place and I’ll show you ______.",1
I’m not like the rest of you. I’m too rich and busy for ______.,1
"In the seventh circle of Hell, sinners must endure ______ for all eternity.",1
"Listen, son. If you want to get involved with ______, I won’t stop you. Just steer clear of ______.",2
Lovin’ you is easy ’cause you’re ______.,1
"Money can’t buy me love, but it can buy me ______.",1
My gym teacher got fired for adding ______ to the obstacle course.,1
My life is ruled by a vicious cycle of ______ and ______.,2
The blind date was going horribly until we discovered our shared interest in ______.,1
"To prepare for his upcoming role, Daniel Day-Lewis immersed himself in the world of ______.",1
Turns out that ______-Man was neither the hero we needed nor wanted.,1
What left this stain on my couch?,1
"When you get right down to it, ______ is just ______.",2
"With enough time and pressure, ______ will turn into ______.",2
