_ reminds me of my ex.,1
_.  Because prevention is better than cure.,1
_.  Man's best friend.,1
_.  Nature's birth control.,1
_.  What's not to like?,1
_. It just tastes better.,1
"After climate change, what is the worst ecological concern today?",1
Children should be seen and not _.,1
Dear Santa.  All I want for Christmas this year is _.,1
Fear is the path to the dark side.  Fear leads to anger.  Anger leads to hate.  Hate leads to _.,1
Hell hath no fury like _.,1
I have decided to stick with _ as _ makes me horny.,2
One parenting tip I wish I'd learned sooner is to never _ without _.,2
Stop saying that I'm faking my disability.  I really do have _ Syndrome.,1
The ability to destroy a planet is insignificant next to the power of _.,1
What am I attracted to?,1
What did my boyfriend get me for my birthday?,1
What the hell Dad?!  You've got _ all over my _.,2
What's never as good as it is the first time?,1
Why am I trembling?,1
Why so serious?,1
You can't touch this.,1
