_ is why I need feminism.,1
"A wise man once said, “What doesn't kill you makes you _.” I stand before you today as living proof that this is true.",1
"After gay marriage, God has now ordered Kim Davis to stop _.",1
Anyone else surprised the Nobel Prize for _ went to _ this year?,2
"As always here at TED, we've saved the best for last. Please give a very warm welcome to _, here to give us an extra long, five-hour talk on how to deal with _.",2
"Congratulations maggots, you're almost there. Now if you can survive _ for the next 24 hours, you can call yourself a Navy Seal.",1
"Do with me what you want, America does not negotiate with _.",1
"Every Sunday, a couple of Jehovah's Witnesses bang on my door to ask if I want to talk about _. I say yes every single time. Who wouldn't?",1
"Fans were shocked when it was announced that in the next movie, besides being Batman, Bruce Wayne is also _.",1
FBI just released a list of the biggest national security threats: 1. ISIS 2. Mexican drug cartels. 3. _.,1
"I didn't choose _, _ chose me.",1
I hate all these silly conspiracy theories about JFK. Every sane person knows what really killed him was _.,1
"I promise that if I'm elected president, I will build a giant wall to keep _ out of our great country.",1
I think I'll be treating kids to _ instead of candy this Halloween.,1
"I went on a spiritual journey to India hoping to find _, but instead all I found was _.",2
"If we got rid of slavery, why can't we get rid of _?",1
"In this very special episode of Dora the Explorer, Dora and Boots discover first-hand what it is like to be _.",1
"Last night, I had a horrible nightmare. I was on my knees, dressed in an orange jumpsuit and about to be beheaded by _ in the name of _.",2
"Last week on my nightly stroll, I was bitten by _. Now I have a unquenchable thirst for _.",2
"Like Santa, _ is something only children and fools believe in.",1
Matt Damon and Ben Affleck became best friends right after discovering their mutual love for _.,1
Mom grounded me for three weeks after she found out I had made out with _ behind the bleachers.,1
"Mom, stop treating me like _! All kids are into _ these days.",2
My favorite MacGyver episode is where he escaped _ using only _.,2
"My teachers always used to tell me nothing good would come of me. Well, jokes on them, because today I can proudly say I am _.",1
"Never let anyone tell you that you can't do something. Look at me. I used to be _, but now I'm _. If I can do it, why can't you?",2
"Sorry, can't meet you for lunch tomorrow. Why? Oh, didn't I tell you? I'll be _ all day. It's my first time, so I'm a bit nervous.",1
"The King is dead, long live _.",1
"The Medal of Honor is normally given out for exceptional bravery. However, my great-grandfather Earl got it because he was _ in WWII.",1
The only thing we have to fear is _.,1
"To be _ or not to be _, that is the question.",1
Today I renounce _ and accept Jesus as _.,2
Viagara? No thank you. I simply staple a picture of _ to my wife's forehead. That's all I need to go all night.,1
"Well hello, gorgeous, never seen you in here before. I'm _. And what's your name?",1
What is the world coming to when you can win an Oscar® just because you're _?,1
"What you call _, I call a fun Saturday afternoon.",1
"When I go out, I go out blazing. Suicide by _, baby, here I come.",1
"When my husband asked me to dress up like _ on our wedding night, I though tit would be a one-time thing, but now he demands I do it every other Tuesday",1
"You better turn around now and head back to where you came from, city boy. We don't take kindly to _ around these parts, you hear?",1
"Your dad and I are so proud of you! You know you're the first one in the family to be _, right?",1
