_ is my motivation.,1
_ is the active ingredient in cigarettes.,1
_ was the cause of the Holocaust.,1
A McDonald's employee was recently fired for placing _ in children's Happy Meals.,1
"Daddy, what made you divorce Mommy?",1
I use drugs to escape _.,1
My anaconda don't want none unless you got _ Hun.,1
My favorite hobby is _.,1
My parents found _ when browsing my web history.,1
The Pulitzer prize for _ goes to _.,2
The reason the ozone layer is decaying is because of _.,1
They say _ is the best medicine.,1
War World II was the result of what?,1
"We should stop war on _, it has ruined more lives than saved.",1
What are my relatives hiding from me?,1
What did I bring back from Cancun?,1
What do they call American Cheese in Canada?,1
"What gave me unforgiving, ever lasting, flaming diarrhea?",1
What is George W. Bush's favorite past time?,1
What is my biggest turn off?,1
What is Serena Williams's guilty pleasure?,1
What is that noise from?,1
What is the perfect aphrodisiac for triggering a threesome?,1
What lead to me getting fired form my last job?,1
What left this mark on my carpet?,1
What was Paul Walker's last meal?,1
When committing a deadly sin I always think about?,1
"When I am a newly appointed dictator of a war torn nation, I will legalize _.",1
"When listening to a Creed album, I feel like _.",1
"When masturbating, I dream about?",1
